CHEKLIST	NAME	LABEL	DESCRIPTION	MANDATORY	VALUE	UNIT	REGEX_VALUE
ERC000018	relationship to oxygen	relationship to oxygen	Is this organism an aerobe, anaerobe? Please note that aerobic and anaerobic are valid descriptors for microbial environments	optional	aerobe@anaerobe@facultative@microaerophilic@microanaerobe@obligate aerobe@obligate anaerobe		
ERC000018	known pathogenicity	known pathogenicity	To what is the entity pathogenic, for instance plant, fungi, bacteria	optional			
ERC000018	encoded traits	encoded traits	Should include key traits like antibiotic resistance or xenobiotic degradation phenotypes for plasmids, converting genes for phage	optional			
ERC000018	observed biotic relationship	observed biotic relationship	Is it free-living or in a host and if the latter what type of relationship is observed	optional	commensal@free living@mutualism@parasite@symbiont		
ERC000018	chemical administration	chemical administration	"list of chemical compounds administered to the host or site where sampling occurred, and when (e.g. antibiotics, N fertilizer, air filter); can include multiple compounds. For Chemical Entities of Biological Interest ontology (CHEBI) (v111), please see http://purl.bioontology.org/ontology/CHEBI"	optional			
ERC000018	perturbation	perturbation	"type of perturbation, e.g. chemical administration, physical disturbance, etc., coupled with time that perturbation occurred; can include multiple perturbation types"	optional			
ERC000019	project name	project name	Name of the project within which the sequencing was organized	mandatory			
ERC000019	experimental factor	experimental factor	"Experimental factors are essentially the variable aspects of an experiment design which can be used to describe an experiment, or set of experiments, in an increasingly detailed manner. This field accepts ontology terms from Experimental Factor Ontology (EFO) and/or Ontology for Biomedical Investigations (OBI). For a browser of EFO (v 2.43) terms, please see http://purl.bioontology.org/ontology/EFO; for a browser of OBI (v 2013-10-25) terms please see http://purl.bioontology.org/ontology/OBI"	optional			
ERC000019	ploidy	ploidy	The ploidy level of the genome (e.g. allopolyploid, haploid, diploid, triploid, tetraploid). It has implications for the downstream study of duplicated gene and regions of the genomes (and perhaps for difficulties in assembly). For terms, please select terms listed under class ploidy (PATO:001374) of Phenotypic Quality Ontology (PATO), and for a browser of PATO (v 2013-10-28) please refer to http://purl.bioontology.org/ontology/PATO. Mandatory for MIGS of eukaryotes.	optional			
ERC000019	number of replicons	number of replicons	Reports the number of replicons in a nuclear genome of eukaryotes, in the genome of a bacterium or archaea or the number of segments in a segmented virus. Always applied to the haploid chromosome count of a eukaryote. Mandatory for MIGS of eukaryotes, bacteria, archaea and segmented virus.	optional			[+-]?[0-9]+
ERC000019	extrachromosomal elements	extrachromosomal elements	Do plasmids exist of significant phenotypic consequence (e.g. ones that determine virulence or antibiotic resistance). Megaplasmids? Other plasmids (borrelia has 15+ plasmids).	optional			[+-]?[0-9]+
ERC000019	estimated size	estimated size	The estimated size of the genome (in bp) prior to sequencing. Of particular importance in the sequencing of (eukaryotic) genome which could remain in draft form for a long or unspecified period. Mandatory for MIGS of eukaryotes.	optional			[+-]?[0-9]+
ERC000019	reference for biomaterial	reference for biomaterial	"Primary publication if isolated before genome publication; otherwise, primary genome report. Mandatory for MIGS of bacteria and archaea."	optional			
ERC000019	finishing strategy	finishing strategy	Was the genome project intended to produce a complete or draft genome, Coverage, the fold coverage of the sequencing expressed as 2x, 3x, 18x etc, and how many contigs were produced for the genome. Mandatory for MIGS of eukaryote, bacteria and archaea.	optional			
ERC000019	annotation source	annotation source	For cases where annotation was provided by a community jamboree or model organism database rather than by a specific submitter	optional			
ERC000019	sample volume or weight for DNA extraction	sample volume or weight for DNA extraction	Volume (mL) or weight (g) of sample processed for DNA extraction	optional		g@mL@mg@ng	(0|((0\.)|([1-9][0-9]*\.?))[0-9]*)([Ee][+-]?[0-9]+)?
ERC000019	nucleic acid extraction	nucleic acid extraction	Link to a literature reference, electronic resource or a standard operating procedure (SOP)	optional			
ERC000019	nucleic acid amplification	nucleic acid amplification	Link to a literature reference, electronic resource or a standard operating procedure (SOP)	optional			
ERC000019	library size	library size	Total number of clones in the library prepared for the project	optional			[+-]?[0-9]+
ERC000019	library reads sequenced	library reads sequenced	Total number of clones sequenced from the library	optional			[+-]?[0-9]+
ERC000019	library construction method	library construction method	Library construction method used for clone libraries	optional			
ERC000019	library vector	library vector	Cloning vector type(s) used in construction of libraries	optional			
ERC000019	library screening strategy	library screening strategy	Specific enrichment or screening methods applied before and/or after creating clone libraries in order to select a specific group of sequences	optional			
ERC000019	target gene	target gene	Targeted gene or locus name for marker gene studies	optional			
ERC000019	target subfragment	target subfragment	Name of subfragment of a gene or locus. Important to e.g. identify special regions on marker genes like V6 on 16S rRNA	optional			
ERC000019	pcr primers	pcr primers	PCR primers that were used to amplify the sequence of the targeted gene, locus or subfragment. This field should contain all the primers used for a single PCR reaction if multiple forward or reverse primers are present in a single PCR reaction. The primer sequence should be reported in uppercase letters	optional			
ERC000019	multiplex identifiers	multiplex identifiers	Molecular barcodes, called Multiplex Identifiers (MIDs), that are used to specifically tag unique samples in a sequencing run. Sequence should be reported in uppercase letters	optional			
ERC000019	adapters	adapters	"Adapters provide priming sequences for both amplification and sequencing of the sample-library fragments. Both adapters should be reported; in uppercase letters"	optional			
ERC000019	pcr conditions	pcr conditions	"Description of reaction conditions and components for PCR in the form of 'initial denaturation:94degC_1.5min; annealing=...'"	optional			
ERC000019	sequencing method	sequencing method	"Sequencing method used; e.g. Sanger, pyrosequencing, ABI-solid"	mandatory			
ERC000019	sequence quality check	sequence quality check	Indicate if the sequence has been called by automatic systems (none) or undergone a manual editing procedure (e.g. by inspecting the raw data or chromatograms). Applied only for sequences that are not submitted to SRA or DRA	optional	manual@none@software		
ERC000019	chimera check	chimera check	A chimeric sequence, or chimera for short, is a sequence comprised of two or more phylogenetically distinct parent sequences. Chimeras are usually PCR artifacts thought to occur when a prematurely terminated amplicon reanneals to a foreign DNA strand and is copied to completion in the following PCR cycles. The point at which the chimeric sequence changes from one parent to the next is called the breakpoint or conversion point	optional			
ERC000019	relevant electronic resources	relevant electronic resources	-	optional			
ERC000019	relevant standard operating procedures	relevant standard operating procedures	Standard operating procedures used in assembly and/or annotation of genomes, metagenomes or environmental sequences	optional			
ERC000019	investigation type	investigation type	Nucleic Acid Sequence Report is the root element of all MIxS compliant reports as standardised by Genomic Standards Consortium	mandatory	bacteria_archaea@eukaryote@metagenome@metagenome-assembled genome@metatranscriptome@mimarks-specimen@mimarks-survey@organelle@plasmid@single amplified genome@uncultivated viral genomes@virus		
ERC000019	collection date	collection date	"The date of sampling, either as an instance (single point in time) or interval. In case no exact time is available, the date/time can be right truncated i.e. all of these are valid ISO8601 compliant times: 2008-01-23T19:23:10+00:00; 2008-01-23T19:23:10; 2008-01-23; 2008-01; 2008."	mandatory			(^[0-9]{4}(-[0-9]{2}(-[0-9]{2}(T[0-9]{2}:[0-9]{2}(:[0-9]{2})?Z?([+-][0-9]{1,2})?)?)?)?(/[0-9]{4}(-[0-9]{2}(-[0-9]{2}(T[0-9]{2}:[0-9]{2}(:[0-9]{2})?Z?([+-][0-9]{1,2})?)?)?)?)?$)|(^not collected$)|(^not provided$)|(^restricted access$)
ERC000019	geographic location (altitude)	geographic location (altitude)	The altitude of the sample is the vertical distance between Earth's surface above Sea Level and the sampled position in the air.	optional		m	(0|((0\.)|([1-9][0-9]*\.?))[0-9]*)([Ee][+-]?[0-9]+)?
ERC000019	geographic location (country and/or sea)	geographic location (country and/or sea)	The geographical origin of the sample as defined by the country or sea. Country or sea names should be chosen from the INSDC country list (http://insdc.org/country.html).	mandatory	Afghanistan@Albania@Algeria@American Samoa@Andorra@Angola@Anguilla@Antarctica@Antigua and Barbuda@Arctic Ocean@Argentina@Armenia@Aruba@Ashmore and Cartier Islands@Atlantic Ocean@Australia@Austria@Azerbaijan@Bahamas@Bahrain@Baker Island@Baltic Sea@Bangladesh@Barbados@Bassas da India@Belarus@Belgium@Belize@Benin@Bermuda@Bhutan@Bolivia@Borneo@Bosnia and Herzegovina@Botswana@Bouvet Island@Brazil@British Virgin Islands@Brunei@Bulgaria@Burkina Faso@Burundi@Cambodia@Cameroon@Canada@Cape Verde@Cayman Islands@Central African Republic@Chad@Chile@China@Christmas Island@Clipperton Island@Cocos Islands@Colombia@Comoros@Cook Islands@Coral Sea Islands@Costa Rica@Cote d'Ivoire@Croatia@Cuba@Curacao@Cyprus@Czech Republic@Democratic Republic of the Congo@Denmark@Djibouti@Dominica@Dominican Republic@East Timor@Ecuador@Egypt@El Salvador@Equatorial Guinea@Eritrea@Estonia@Ethiopia@Europa Island@Falkland Islands (Islas Malvinas)@Faroe Islands@Fiji@Finland@France@French Guiana@French Polynesia@French Southern and Antarctic Lands@Gabon@Gambia@Gaza Strip@Georgia@Germany@Ghana@Gibraltar@Glorioso Islands@Greece@Greenland@Grenada@Guadeloupe@Guam@Guatemala@Guernsey@Guinea@Guinea-Bissau@Guyana@Haiti@Heard Island and McDonald Islands@Honduras@Hong Kong@Howland Island@Hungary@Iceland@India@Indian Ocean@Indonesia@Iran@Iraq@Ireland@Isle of Man@Israel@Italy@Jamaica@Jan Mayen@Japan@Jarvis Island@Jersey@Johnston Atoll@Jordan@Juan de Nova Island@Kazakhstan@Kenya@Kerguelen Archipelago@Kingman Reef@Kiribati@Kosovo@Kuwait@Kyrgyzstan@Laos@Latvia@Lebanon@Lesotho@Liberia@Libya@Liechtenstein@Lithuania@Luxembourg@Macau@Macedonia@Madagascar@Malawi@Malaysia@Maldives@Mali@Malta@Marshall Islands@Martinique@Mauritania@Mauritius@Mayotte@Mediterranean Sea@Mexico@Micronesia@Midway Islands@Moldova@Monaco@Mongolia@Montenegro@Montserrat@Morocco@Mozambique@Myanmar@Namibia@Nauru@Navassa Island@Nepal@Netherlands@New Caledonia@New Zealand@Nicaragua@Niger@Nigeria@Niue@Norfolk Island@North Korea@North Sea@Northern Mariana Islands@Norway@Oman@Pacific Ocean@Pakistan@Palau@Palmyra Atoll@Panama@Papua New Guinea@Paracel Islands@Paraguay@Peru@Philippines@Pitcairn Islands@Poland@Portugal@Puerto Rico@Qatar@Republic of the Congo@Reunion@Romania@Ross Sea@Russia@Rwanda@Saint Helena@Saint Kitts and Nevis@Saint Lucia@Saint Pierre and Miquelon@Saint Vincent and the Grenadines@Samoa@San Marino@Sao Tome and Principe@Saudi Arabia@Senegal@Serbia@Seychelles@Sierra Leone@Singapore@Sint Maarten@Slovakia@Slovenia@Solomon Islands@Somalia@South Africa@South Georgia and the South Sandwich Islands@South Korea@Southern Ocean@Spain@Spratly Islands@Sri Lanka@Sudan@Suriname@Svalbard@Swaziland@Sweden@Switzerland@Syria@Taiwan@Tajikistan@Tanzania@Tasman Sea@Thailand@Togo@Tokelau@Tonga@Trinidad and Tobago@Tromelin Island@Tunisia@Turkey@Turkmenistan@Turks and Caicos Islands@Tuvalu@USA@Uganda@Ukraine@United Arab Emirates@United Kingdom@Uruguay@Uzbekistan@Vanuatu@Venezuela@Viet Nam@Virgin Islands@Wake Island@Wallis and Futuna@West Bank@Western Sahara@Yemen@Zambia@Zimbabwe@not applicable@not collected@not provided@restricted access		
